"observation_id","occurrence_id","name_submitted","family","genus","latitude","longitude","decimalLatitude","decimalLongitude","country","country_code","state_province","county_parish","municipality","country_raw","state_province_raw","county_raw","municipality_raw","political_units_raw","locality","verbatim_locality","locality_notes","island","island_group","water_body","date_collected","event_year","event_month","event_day","collector","catalog_number","record_number","basis_of_record","occurrence_status","establishment_means","verbatim_elevation","elevation_m","elevation_min_m","elevation_max_m","coordinate_uncertainty_m","geodetic_datum","georeference_remarks","habitat","occurrence_remarks","source_citation","source_url","source_file","source_sheet","original_row_number","taxon_scrub_status","tnrs_matched_name","gnrs_status","gvs_status","nsr_native_status"
"dayneko_2023_97","Anc.sett.plant.097","Salix alba L.","Salicaceae","Salix",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",97,"UNRESOLVED",,,,
"dayneko_2023_98","Anc.sett.plant.098","Salvia aethiopis L.","Lamiaceae","Salvia",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",98,"UNRESOLVED",,,,
"dayneko_2023_99","Anc.sett.plant.099","Sambucus nigra L.","Adoxaceae","Sambucus",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",99,"UNRESOLVED",,,,
"dayneko_2023_100","Anc.sett.plant.100","Scorzonera mollis M.Bieb.","Asteraceae","Scorzonera",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",100,"UNRESOLVED",,,,
"dayneko_2023_101","Anc.sett.plant.101","Sedum acre L.","Crassulaceae","Sedum",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",101,"UNRESOLVED",,,,
"dayneko_2023_102","Anc.sett.plant.102","Senecio vernalis Waldst. & Kit.","Asteraceae","Senecio",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",102,"UNRESOLVED",,,,
"dayneko_2023_103","Anc.sett.plant.103","Seseli tortuosum L.","Apiaceae","Seseli",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",103,"UNRESOLVED",,,,
"dayneko_2023_104","Anc.sett.plant.104","Silene fabaria (L.) Sm.","Caryophyllaceae","Silene",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",104,"UNRESOLVED",,,,
"dayneko_2023_105","Anc.sett.plant.105","Solanum nigrum L.","Solanaceae","Solanum",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",105,"UNRESOLVED",,,,
"dayneko_2023_106","Anc.sett.plant.106","Stellaria media (L.) Vill.","Caryophyllaceae","Stellaria",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",106,"UNRESOLVED",,,,
"dayneko_2023_107","Anc.sett.plant.107","Teucrium polium L.","Lamiaceae","Teucrium",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",107,"UNRESOLVED",,,,
"dayneko_2023_108","Anc.sett.plant.108","Thlaspi perfoliatum L.","Brassicaceae","Thlaspi",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",108,"UNRESOLVED",,,,
"dayneko_2023_109","Anc.sett.plant.109","Thymus dimorphus Klokov & Des.-Shost.","Lamiaceae","Thymus",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",109,"UNRESOLVED",,,,
"dayneko_2023_110","Anc.sett.plant.110","Tragopogon major Jacq.","Asteraceae","Tragopogon",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",110,"UNRESOLVED",,,,
"dayneko_2023_111","Anc.sett.plant.111","Trifolium arvense L.","Fabaceae","Trifolium",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",111,"UNRESOLVED",,,,
"dayneko_2023_112","Anc.sett.plant.112","Trigonella monspeliaca L.","Fabaceae","Trigonella",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",112,"UNRESOLVED",,,,
